,content,score
2332,"I've been using this app on and off for about 3 years now. I say on and off because I keep waiting for them to update things so it's not so buggy and constantly crashing or giving me error messages. I feel like one thing gets fixed then 5 go down, making this app extremely frustrating to use. Which is really sad because it's such a great idea. If they invested more in making their app run seamlessly, I would probably exclusively shop/sell with them.",2
2333,"Great prices, quality matches description, measurements are accurate, good brands",5
2334,"The app is awful. Slow and laggy, search and filters never work correctly.",2
2335,"Easy to search, returns are painless. The quality standards are pretty high, so you can depend on products that are in good shape when they are delivered. Great communication and customer service, too.",5
2336,Updating account info is not possible using the app.,3
2337,Great filters. Took a star off because there are errors that pop up during checkout.,4
2338,I got this Michael Kors black leather purse @ 19.99. !! It's wonderful 🌻😃....but I was charged $105. 👀... maybe I read it wrong. Purse is nice tho.,5
2339,Easy to find what you're looking for..,5
2340,"This is a joke, if you are trying to sell your clothes. Takes forever to process your bags and doesn't pay.",1
2341,"Restocking fees for returns! A couple years ago it was great! Easy to return something if it didn't fit right, clean and not too worn clothes. Fast forward to now and it has gone downhill! 3 bucks per item is insane! Their deals are a joke since all their used clothes are marked up so high. Last order I got had sand or fine gravel wrapped up with the clothes. It's a joke.",1
2342,"I have a terrible time with this app, app never opens on my phone, just not user friendly. But, love buying from Thred up.",5
2343,Used to be better. Now takes a very long time to receive orders. Also got way more expensive. When I am buying second hand clothing I don't want to be paying over 50 dollars for a sweater I could get at an outlets for like 20,2
2344,"The ThredUp app glitches a tad, but that might be my signal. It's beautifully designed, just as good as the website. If you use ThredUp enough, definitely get the app.",4
2345,The app lags so much and I honestly wish they'd ship with someone other than FedEx because packages keep getting delayed by nearly a week. If I'm paying nearly $11 for shipping it should come within the estimated time frame,1
2346,"App doesn't work. When you try to log in with same email/password that works on the website, it keeps giving the error:. ""Oops! An error occurred when trying to authenticate with the server."". resetting password doesn't fix the issue",1
2347,I love thred up. I dont like thefact that i cant use a promo code along with one of my rewards though :(,4
2348,"Very easy to use, haven't had any problems with it",5
2349,"Do NOT, I repeat. DO NOT SELL TO THIS SITE. I use to love shopping/selling on here. Over the years it's just gotten worse. Not even worth it. Literally have had bags processed and they didn't even accept anything. And NOW they are charging for a processing fee?! 14.99* AND charging now for the bags when they use to be free. You already don't get much and now they are charging when you're already giving them plenty of profit for the company! They also have THE WORSE customer service EVER.",1
2350,"I love the purpose behind the app/business and I support it 100%! The app is a little slow and buggy sometimes, but not so bad you can't complete your purchases. Packaging from thredUP is always so cute and I always end up reusing the boxes for storage in my house.",4
2351,"I love the clothes and bargains that I find and purchase. I can buy clothes,purses and shoes that I would not be able to afford otherwise.",5
2352,"I went to checkout for review of choices I made. None of the items are here I chose! So I'm closing your app. Probably to never try ordering online from ThredUp again. Sorry about your luck. I thought this would be a great way to purchase quality items, but you failed miserably! Disappointed shopper.",1
2353,Love this app!!,5
2354,Could never get it to open after install.,1
2355,Great prices and quality clothing !,5
2356,"Love this app, quality clothes at a great price!",5
2357,Easy to search for specific things because of all the filter options.,5
2358,This app sucks when it comes to the Cash Out process. It makes it very difficult to receive the money you earned for the products you sold. When you try to Cash Out on the app it either takes you to a different location on the app or times out so you are unable to actually Cash Out. You have to jump through hoops just to figure it out.,1
2359,"Wonderful! Can be addictive. Have good deals, but not local.",5
2360,I love shopping 🛍 with tredup. Love bundle the best way to save in shipping. And the clothes are always nice.,5
2361,"I love thredup! But: PLEASE ADD A FEATURE WHERE YOU CAN SEARCH YOUR FAVORITES! I spend so much time ❤️-ing items that when it comes time to actually buy the ones I want get lost! It would be really useful to be able to search your favs with the same search function as the store, especially when looking for a specific kind of item and want to compare multiple options. ALSO- the app DOESN'T have a spot to redeem gift cards!! I had to log in on my computer. Please fix this issue 🙏",4
2362,I love all the sales and mark downs!,5
2363,I had a total of 5 orders. 2 out of 5 were delivered to the wrong address.,1
2364,Pictures are deceiving . Purses look way larger I guess they are using a miniature mannequin to style them on. Purse looked like medium bag. It's not. And there is no one to contact,1
2365,"SHADY PEOPLE RUNNIG THIS! There are so many fakes, and it is a waste of time to report them because they never look at the reports. I have reported items that literally had a different tag on them in the photo and they have still not been removed after months! They also list on eBay, with a BUY IT NOW price, but when you click on that, it says that it is out of stock. Then you go to their site and it is available. They are just using eBay to advertise their stuff. They are SCAMMERS!! AVOID!",1
2366,I'm pretty true to sizing and I love shopping with you but your sizing is all over the place. A size 40 shoe is not a 10 by any means. And one thing I'd like to see is ironed clothes not all wrinkled. Otherwise I enjoy checking back often to see all the new stuff.,5
2367,The items that they have look brand new. The items you receive are packed with great care wrapped in tissue paper and folded very neatly. You feel very special. It is very amazing items at a very low price.,5
2368,"I love this app, but I need more measurements listed on items. I need to know chest, waist, and hip measurements on everything. Especially waist and hip on the skirts. I'm not going to buy it if I don't know it will fit. Now the page reloads and goes to the top if I leave the app, even for 2 seconds to check a text. I like to browse throughout my day, and now I can't because it doesn't stay where I left off browsing.",3
2369,There is no way to unsubscribe from their emails. They will blow up your inbox. It is awful 😞,1
2370,"Have experience as both a buyer and a seller. The app is good Processing times for sellers are VERY, VERY slow (months). My last consignment has taken about 7 months and still is not processed. Processing times for purchases are not too bad, usually a week or so for delivery.",5
2371,Search function is not very good.,3
2372,"Please don't try to sell here, and when you buy clothes immediately dump the bag in the washer. I sent things that I never wore before and still had tags on it, from lane Bryant. They were never listed under me, but the two used ones. They only listed three things, and won't allow me to see the third. Sold two of my lane Bryant shirts for a $1 and $2. It would cost just to try to get that bs $3. OH! And it took literally a year for me to get the kit, for it to get to them and then get processed.",1
2373,Years ago I wrote: Easy interface. Great selction. Now: the return process is difficult and they always charge you something which might be okay but the pictures and descriptions aren't clear so it's hard to know what you're getting. Spam is constant. It's hard to cancel orders. Sigh.,1
2374,One of my favorite apps and the only place I buy clothes online!,5
2375,"Can't go wrong with clothes with tags on them for literally 90+% off!!! If this is ""too good for you"" then YAY...MORE FOR THE REST OF US!!!!",5
2376,"I'm trying ThredUp for the first time because I'm a thrifter and love the idea behind making fashion far less wasteful. However, I'm really disappointed with how intuitive it's not. For example, I'm trying to find brands that appear in the advertisements and it won't let me find anything beyond the limited brands listed on the first page. I don't know if it's just my phone, so I'll be attempting to use the site on my desktop. If it isn't much better, I'm just gonna stick to eBay and irl thrift.",2
2377,I love to search fashions I have seen for much higher prices and have them delivered for so much less!! It is a budget friendly way for this mom to stay in style :),5
2378,"Easy to use, great discounts, awesome selection.",5
2379,"I like buying seconding clothes, but using the app is a horrible experience. It constantly glitches and is poorly designed. And it shouldn't take over 7 months to process a clean out bag. I never feel like I can trust the measurements or fabric details given in the listings and items are regularly categorized incorrectly. Overall, it's a frustrating experience most of the time.",1
2380,"Great way to shop for clothing that is of excellent quality, well priced, and delivered as described. Purchases are very nicely packaged too. The app works very well. I've had nothing but positive experience.",5
2381,"Terrible app. The search results are continuous, so no pages and whenever you get out of the app it scrolls back to the beginning. Very frustrating.",1
2382,I picked out some very lovely outfits. However when it came time to enter my address it kept cycling back to the beginning. Very frustrating.,1
2383,Does not work to filter when you search,3
2384,I wanted things so bad an errored in check out. Awful. Took my money an no items. Awful all around,1
2385,Excellent variety of clothing. Love this app/site!,5
2386,I have used this app for years. Almost everything in my wardrobe is from Thredup. I always refine by material type and condition to get the best possible items.,5
2387,"Filter doesn't work at all. I'm searching for long or Xlong jeans and it keeps showing me regular jeans that are very short. Ive had to return jeans twice so far because information on these jeans was wrong and I bought them because of this info (leaving me with far too short jeans) then ThredUp took over month to give site credit from the day I mailed them back, I had to keep sending emails asking for an answer at least. I keep losing $ on stupid restock fee. Not impressed with this company.",1
2388,Won't let me reclaim my items and won't even let me checkout...total BS,1
2389,"After liking, a back-click exits app without warning. Unreasonably long load time esp when prior search term vanish on cursor. Clumsy frustrating UI, although ThredUp on its own is awesome - high quality merchandise. use browser for better experience. Update: still takes five minutes to apply filters, shopping is impossible because UI limited interface and no way to include brands that aren't top 10. Hard to find styles for young small adults. A+ for ""material"" filter for those with allergies.",2
2390,Clothes without all the guilt,5
2391,So easy and fun!,5
2392,They don't send the disscription of what you order. I ordered bootcut jeans and got all skinny jeans..,2
2393,Really nice web shop,5
2394,So easy. Nice selection,5
2395,"For the most part I really enjoy finding great pieces on this site. It's my first 'clothes' online thrift shop. There are a few things I really hope the app will update, like for instance -have a dark mode. The menus are so bare and blinding. I also wish that there was a lot of the same web features available on the app. For example when looking at an 'item', then scroll down below there are other similar designs/styles bases on the image of the item you have just pulled up.",4
2396,Easy to use!!! So many useful filters - thrifting can be so overwhelming and this just makes it fun and easy,5
2397,Great bargains to be found. I love browsing the site. It's addicting but so much fun!,5
2398,"Great prices, awful customer service. This app does not help you connect with any one who can help you. My chats went unanswered for over 2 weeks. And it's not on this app, but so did my Facebook messenger. thredUp is great until there's a problem that needs to resved and then you are completely out of luck.",1
2399,Easy to use and find anything you are looking for if you know the brands you love.,5
2400,Love this site. Narrow down the search for just your size and the shopping experience is amazing. Options go on and on forever. Building a fantastic wardrobe at a fraction of the price. Thanks Thred UP for all the great work. Affordable style and I cant get enough. 4 stars cause of the shady practices they use when you mail in clothes. I dont recommend cause they will rip you off. Disappointing.,4
2401,I ordered quite a few items two of the or very bad one had a stain on the back and on the leg and they were white the other sweater was very worn out not just slightly worn,2
2402,"I loved this company and app when I first started using it, like 5 years ago. As time goes on, more and more extraneous fees are added and the quality of the items is declining. Now they want to charge you to send a clean out bag. The customer gets a fraction of the items that are sold, so you know they're making money. I have credits from things I've returned. I'll use those up and probably delete this.",1
2403,Amazing prices. Never been disappointed.,5
2404,"Love this app. Safe to order, items delivered in a timely fashion! Great prices and discount coupons usually available!",5
2405,As a company - liking it so far! As an app - Filters don't work very reliably. The app functionality needs to be cleaned up in general,4
2406,HI I JUST RECEIVED MY SHIRTS I ORDERED AND I LOVE THEM. THANK YOU,5
2407,Only think that I would change is that if you leave the screen it resets all the way to the beginning so you lose your scrolling spot.,5
2408,Amazing,5
2409,No men's section,1
2410,"I sent in a clean out bag with a Givenchy top that was NWT and over $300 and it ""mysteriously"" wasn't found even though it was delivered. I have waited for my other clean out bags to be sorted for over 9 MONTHS just for them to list the clothes for less than 1 month? How is that fair? And the payout isn't what it used to be either. I have also tried to reach out to customer service 3 times since November and no one will give me a reply. I used to love this app but it has definitely gone downhill",1
2411,Easy to use. Love this app,4
2412,"For years, this has been my go-to for clothing, but everytime I turn around there are increased fees. Doubled restocking fees, decreased point benefits, increased free shipping requirements, all making the financial benefits of purchasing via this app obsolete. Very disappointing when loyal patrons are nickel and dimed. Visit your local thrift store instead.",2
2413,Edit again 2/13/23: haven't been able to create returns in app in a long time. No updates seem to fix this issue. Frustrating. Edit: they fixed the last annoying changes. App is fun again. Edit: New interface changes make browsing annoying. Too easily resets your search back to the homepage. Do like company concept and my purchase experiences have generally been positive.,3
2414,Thredup is a great option for thrifting clothes and the app makes it super easy to find what you are looking for.,5
2415,"Shipping prices are astronomical, and quite frankly the measurements haven't been reliable in over a year. I stopped shopping here because it's not worth the money anymore and it takes too much time to double check the measurements.",1
2416,"Thredup is a convenient way to shop thousands of second-hand treasures! I love how easy they make it to sell my own gently loved clothes, too!",5
2417,"I love using Thread Up. Lot's of really good clothing with great prices. I really like the variety, and all the different styles. Things you can't find in department stores. It's my new, favorite way to shop! The app is easy to use, and if you do encounter something you don't understand, customer service is at the tip of your fingers.",5
2418,"The app is buggy and hard to use. Usually takes time to load and often the filters won't work. But I love shopping at thredup, so I put up with it. Much easier to manage on the regular website.",3
2419,"I love the enormous selection of clothes ThredUP has to offer. They have regular used clothes, new clothes w/o tags, new clothes with the tags still on, designer clothes, luxury clothes, shoes, belts and more. BUT, the prices! Are unbelievably low and they always offer sales, every day! Definitely make sure you read through all their rules, like return rules. Something I didn't do. Final sales means you can't return. Have fun shopping wherever you shop!",5
2420,"Simulator to the website, a little clunky/slow but worth it",4
2421,Best way to give old clothes a new life!!! Love this shop/app ✨️💕,5
2422,"ONE STAR⭐ $19.99 FEE? just to send my items to you?? It was always Free or print a Label. I've been checking the app and in one months time it was..... $9.99 then it was $14.99 And now it's $19.99 (which they state will be deducted from your earrings) and January isn't even over yet...... I guess by March they will prob charge a $50 FEE Times are so hard right now with gas, rent, groceries etc. Please go back to your Original ways of requesting a Bag or Print a Label! Would give 5 Stars then",5
2423,"The app can be clunky and I often use the website over the app. The search options are broad, so be as specific as you can when searching for best results.",4
2424,"So fun to shop! It's fast, it shows me only my sizes.",5
2425,"Almost abandoned cart because the promotion field focus went away so quickly, even as I was typing in it. The values cleared as I typed. I had to quickly paste in the promo code and hit ""apply"" before the field cleared again. Additionally, after submitting the purchase, the app waited for minutes before showing an ""oops, cart not found for user"" dialog. Luckily I got the confirmation email so I know the order went through successfully.",1
2426,"Great buys, easy shopping!",5
2427,Really love shopping here. But make sure you like what you buy...the restocking fees can add up with returned items.,4
2428,"I love the clothes,but I wish I can win a lot of points, so I can buy more of my favorites, I've been buying a lot.",5
2429,"It has been 8 months since I sent a box full of clothes to sell through this app and nothing has come out. I asked to return my clothes back in November 2022 and I am still waiting for the box. THIEVES! Not updates have been sent to me or they have reach out to solve the problem. Same excuse ""we are full and process time is taking longer"" so go out of business! I need answers. Save your time don't sell or buy anything from them.",1
2430,"Items may not be clearly described , as in the description of any flaws an item may have. You cannot communicate or ask questions about the item. And the app sucks in trying to start a return. I follow the prompts for initiating a return and the app continuously logs me out so that I can never start the return process. Will not return as a customer. I'll stick to poshmark.",1
2431,Love that's I get quality clothing at pennies on the dollar it's a win win,5
2432,"Been finding some cute items and pleased with prices. Only complaint is some clothes have arrived unwashed. I dont know if thredup cleans items or just says ""stain"" in regards to obvious food on the front of an item. Washed it myself and was fine.",4
2433,My favorite way to buy clothing!,5
2434,"I was fan of thredUP, promoting them to friends/family for years & spent thousands of dollars as my primary clothing source, but I deleted the app today & don't plan to shop them again anytime soon. The $3.99 restocking fee is beyond ridiculous. I was excited to see a big announcement that the $1.99 fee was gone & then VERY disappointed to see, after placing a big order, that a higher fee was quietly reinstated. Too many final sale items. Glitchy app. Longer ship times. Diminished experience.",2
2435,It is nearly impossible to contact customer support. The site is not designed to be helpful to the customer.,1
2436,"Spammy notifications with no option to specify notification types (ie if you don't want spam your only option is to turn the notifications off entirely), an appallingly bad search engine, and filters that don't work. Their photos of items also grossly lacking in detail compared to eBay listings: this means you don't know what you're getting/if the price is actually fair - have had some unpleasant surprises upon item reception. Eventually uninstalled: this app/company is not worth my time.",1
2437,I love buying my clothes from ThredUP. No complains from me💯 #I CHANGED MY MIND I AM MISSING MY PANTS FROM MY LAST ORDER. I HAVE REACHED OUT AND NO ANSWER.. NOTHING 7 EMAILS!!!!!!,1
2438,"Was apprehensive at first, I ordered my first order & received it in timely manner. Was very happy with how easy it was & bery happy with what I bought. Just ordered again . Prices are very reasonable.",5
2439,Great product and great value love it,5
2440,"I requested a clean out kit and never received it. Finally got one after the third request. It took them over 6 months to process and they only listed two items. One item sold and I never received a payout. I tried to adjust the price of the other item and it would not let me. I have tried to contact customer service on multiple occasions and have yet to reach anyone, all they have is an automated response! Very frustrating because I love the concept behind this company 😢",1
2441,Great clothes for sooo cheap and points add up fast,5
2442,I will never send anything to these people again. I sent a bag full of clothes. Some were new with tags. I got .37. So I will just donate from now on. Now they want to charge you for bags and pay you pennies. I'll either donate or use Poshmark.,1
2443,"I received some shoes that literally started coming apart, & losing skin the one & only time I wore them. I understand things like this can happen, but I CANNOT seem to get ahold of anyone through customer service. I have emailed, but so far haven't received any help.",1
2444,Love the clothes. Customer service is nonexistent. If anything goes wrong you are completely out of luck as nobody will respond.,2
2445,Always great deals,5
2446,I have used this app numerous times and it's been very reliable!,5
2447,Great shopping experience qith quality items and prices,5
2448,Terrible. Takes 6 months to process your bag that you send in. Then they offer to give you .17 on a pair of jeans that they get $12!,1
2449,A fantastic way to shop on a budget easy to way pay and free returns,5
2450,I have very rarely been disappointed by my purchases. Love thredup! However I do not love how hard it is to get info about an order when the app us giving error messages,5
2451,Lv lv lv this site.,5
2452,I like to shop here but this app will not open up to do so,2
2453,Amazing products great prices love this app,5
2454,"The boots I ordered are cracked, the hide is ripped, and chunks of hide are missing in several areas. I wouldn't even give them away they are so bad. Than to return $10.99 fee and restock fee $3.99. My first buy is my last buy. Closing account.",1
2455,Re mceived all items. Very pleased,5
2456,Use this consistantly for my clothing purchases. Never have a problem.,5
2457,Great products at affordable prices. Clothes are in good condition and clean. Fast shipping even with bundling.,5
2458,No men's category pretty messed up,1
2459,The best website for saving the most money on the clothes I Love the most!,5
2460,Have been disappointed in conditions of clothing. Some our Goodwill conditions with holes. If that conditions I will stop.,4
2461,"I am so happy I stumbled across this site! I have been turned off by many sites that claim to be similar. They are priced way out of line with thrift or used items or are untrustworthy. The only other I am comfortable purchasing from similar is Poshmark. However, I am not happy with the duration of time some the sellers take to ship items. There are instances where it has taken weeks to receive them. Not here! I get my order so quickly, it beats my Amazon orders. Love, love, love Threadup.",5
2462,"For high-end brands, there are some great deals but the interface isn't the best compared to Poshmark. You can't select a specific category or price point in your hearted items to search for so if you have a ton of ""likes"", you're forced to scroll forever. The unpredictable shipping based on the area it's located in is a huge letdown! When I buy from Poshmark or Mercari, shipping is always the same every time and I like that. Really hit and miss honestly.",3
2463,Just purchased some beautiful items on this app. Prices were great. I can't wait to get them,4
2464,What's wrong with the app? Is this out of business? Absolutely nothing loads. Zero search results. Profile is empty.,1
2465,The size on the clothes and shoes are not always accurate. Plus the everything is expensive. I can find brand new for a cheaper price.,1
2466,It's a total rip off on shipping and discripsions of sizing,1
2467,The app works well. Not happy with the return policy received the wrong item returned it. They charged me a restocking fee. I emailed customer service no response I will spend the credit I have but will probably not order again.,2
2468,Love everything about thred up.,5
2469,Love me some thredup but the app keeps crashing. Please fix,5
2470,"Thredup no longer waives all restock fees when you earn rewards and trade them in. Not cost effective if you need to return more than 4 items, as they only waive the restock fees for the first 4. Everything else you return will cost you $3.99 an item to return. A rip off, to say the least. I felt robbed when I went to return and saw they had changed this. Often receive at least one stained item per order and one or more extra worn items. App also freezes up frequently. Will never use again.",1
2471,"Most of the time nothing loads when I open it, even after uninstalling and reinstalling the app multiple times. Tends to crash while I'm trying to check out, pretty useless considering its only function is to allow me to purchase things",1
2472,"User friendly online experience Wonderful selection of topnotch designers, fabrics and outfits Easy payment options & rapid ontime delivery",5
2473,Shipping has become outrageous and whoever is doing their measuring needs additional training. Products are not as described,2
2474,Scammed on first buy. Ill never buy from them again.,1
2475,"Products as shown, nicely packed and shipped.",5
2476,"Terrible rip off every time! Even w the discount codes.I always receive clothing that has design or craftsmanship issues. A weird seam, off balance dress hem, STAINS on at least one item in every order. It would be ok if they allowed you to return fairly. I saw the advertised $3.99 restocking fee if you want to return but I didn't realize it was for every single item! Now it's not worth the hassle or the $ I would get back to pack everything up and ship back. Left with 5 garbage dresses again.",1
2477,"It's difficult to search for what you want and the app is kind of slow. Items can be misleading/sizes can vary. Can occasionally find good, well fitting items but I would say most of the time I'm not satisfied.",3
2478,"I love the concept but there are so many bugs. Currently, I can't add any filters, they all just get ignored. Makes way less user friendly to shop.",2
2479,"Horrible, this was my second attempt (several years apart) using ThreadUp. They have let me down again. I had ordered over $100 worth of clothes and have received nothing because everything was sent to the wrong address. I have tried the in app chat, email and calling. No response from anyone. Thank God I use PayPal who issued me a refund for several of the items. Therdup take a que from Paypal on costumer service. They actually care about their customers.",1
2480,"Pleasantly SURPRISED!! I was a little reserved about this app and it's merchandise but after receiving my items, I'm hooked!! They are my go to app now for name brand quality clothing and purses for a fraction of the price. All my stuff has been in excellent condition at unbeatable prices and fast shipping! Customer for life!",5
2481,"some of the clothes from Target are priced not so competitive. But lot of huge discounts in every season. Lots of options for budget friendly and luxury shoppers. The clean out kit option is really worthwhile. You just need to request one, you send it in the bag and they take care of the rest. It was free for a while. But now they have added to and fro shipping charges. Inflation, I guess!",5
2482,The app format is a bit messy and it took away my points when I declined my order... I also wish it could automate email when your clothes you give away is out on their site for other people to buy.,2
2483,In the sky...,5
2484,Awful it's been 2 week since I have ordered and hasn't been shipped I did the live chat but of course no answer I recommend not to order from here,1
2485,Love shopping and enjoying my bargains on shoes..because I wear 10narrow...,5
2486,"Ever since the last update, I can't narrow my search. When I try to select a certain style, color, etc. It just automatically sets it to ""standard"" & has a loading icon if I try to get rid of it or change it that lasts forever. Won't be able to use until I can gilter my search again.",2
2487,"I love thredUP as a marketplace for thrifting anything from clothes and accessories to shoes and purses. The only thing I dislike about the app is that if you get interrupted while scrolling through a search, it starts you at the top again, so you'll never get to see everything they have unfortunately. It's a pretty addictive habit and thredUP keeps you coming back with their sales, points system and variety of items!",4
2488,Easy to use,5
2489,Everything I have bought on this site has been excellent quality and exactly as shown. Very pleased!,5
2490,Can be slow.,3
2491,"Great merchandise, horrible search function, disappointed 😞",2
2492,"The filters don't work consistently and it's such a pain. It would be nice to have a ""similar items"" to things you click on or pick out. Sometimes I start to fill a cart but then give up out of frustration.",2
2493,"App works well enough, though much easier to view items using a laptop. Filtering is very limited on the app. It filters well for some things and completely ignores others. Also, there is no easy way to go back to where you were in a search so you end up scrolling forever.",3
2494,Trash,1
2495,Love it !,5
2496,"I recently placed a large order with ThredUP. It shipped from 2 locations, the smaller shipment arrived fine, the larger one, over $200 worth shows delivered but uses the exact same picture as the first and was not delivered here. I started a tracer with FedEx but they won't communicate with me because I am not the shipper. I have made MULTIPLE attempts to reach ThredUP and have not received any response except a generic email saying they received the inquiry and will respond within 14 days. ☹️",1
2497,"Love the app when it works but it's not. Any specific filtering it's working and it's getting frustrating, I see other people are having issues as well, I hope they fix it soon",3
2498,"With 1M+ downloads, it would seem like you could fix this app so your consumers could actually put in the filters and they would actually work. Ex: womens/tshirts/short sleeve/$15 and under. Did your latest update and will not flood in the filters. Pretty frustrating. You act as if it's a new company or something and you're still trying to get the bugs out . You've been around for YEARS and all of the bugs should DEFINITELY be out by now. As a customer, your app is anything but impressive.",1
2499,The app doesn't work half of the time.,1
2500,"Easy, straight forward, good deals.",5
2501,"Good for buying, not so good for selling. Make sure you document what you've sent in.",3
2502,"Filters are broken! The app will filter on the Category (dress, top, pants) but won't apply any more specific filters (long sleeve, short sleeve, etc.) INFURIATING!",1
2503,"If I could give this app negative stars, I would. Filters do not work- filter tips by long sleeve, -down and get everything including tank tops.",1
2504,"The app is awful! This is not a review on ThreadUP itself because I have been purchasing from ThreadUP for years. And while their sales and promotions have gotten worse, they are still a great consignment shop. The app, on the other hand, just does not work. The filters don't function correctly, and likes don't always track. It's frustrating enough that I often just decide it isn't worth purchasing from them",2
2505,I still love this app,5
2506,Great experience. Everything ordered has been very nice. Will definitely continue to use!,5
2507,"I used to give this site a 5 star review but they are no longer the same. If you are looking for a for-profit business to donate your clothes, then you will be happy. If you want to sell them you will do better elsewhere. They are currently holding a bag of mine that they have had 6+ months they haven't put up for sale and are ignoring my requests to send it back.",1
2508,Best,5
2509,What a fun way to indulge my shopping addiction without destroying my budget or the environment 😄,5
2510,The filter flat out doesn't work. It's so frustrating to not be able to search through clothing. That's one of the main points of the app!,2
2511,I haven't printed my label out or gathered my clothes so can't comment on that but I did order about 5 items already as they give a pretty good disc on your 1st day shopping! Just ordered a few days away so I don't expect it yet. Hope I don't spend money instead of. Making it!,4
2512,"Always easy, professional and fun shopping.",5
2513,"Love the company, the app is sometimes a little glitchy, but their pricing is fair and the return process is painless",5
2514,Great selection of items and new stuff added daily,5
2515,I buy in bundles. Now they consolidate the orders and shipping takes forever! The return policy suck. They charge a $3.99 restocking fee per item!!,2
2516,"Less than happy with the app, purchasing, and selling process over the past several months. Would no longer recommend.",1
2517,"The app is fine. Thredup, itself, has gone seriously downhill. They have a bag of my items, about 25, for 5 months and have yet to process them. By now, my items should've been processed and sold. When ordering, be prepared to wait 3-4weeks for items to arrive. I've waited 2 weeks before they even mailed! I really liked thredup, for several years. I recommended it to friends. Now, I advise people to shop elsewhere. Thredup is not worth the aggravation!",3
2518,So much fun! So many options!,5
2519,"I love this company! But app wise, the search is glitchy and restarts constantly. And there is no ""similar items"" option.",4
2520,"It's hard enough to find things when the filter option works. Sometimes, it can be overwhelming to try to go through and find things because there is soooo much. Currently, the filter option isn't working, so it's beyond overwhelming. I wanted to find some new to me clothes, but I won't be using this app until the filter starts working again.",3
2521,Love this app. Reasonable prices. Cute clothes.,5
2522,"Jan 23 update: system has difficulty applying filters. Won't filter items, especially when looking at petite sizing.",3
2523,Why use the app if the search filters don't work and you can't keep track of where you are with endless scrolling?,2
2524,"I love it. Save money, find new style clothes and sell my old clothes.",5
2525,App use to work. Now I consistently have issues,1
2526,So accommodating in customer service. Great selection. Absolutely love!,5
2527,"I want to love it, but I don't. The idea is awesome, but theway they do things isn't great. I've gotten around 10 orders, it takes a while to get them which is fine, but sometimes I wish items had better descriptions because what I get isn't always as expected. The Clean Out bag process is atrocious. It took more than 6 months for them to post my items, and the app never works to allow me to adjust or even see all of the items listed. I wish I were better.",2
2528,I am angry my discount code does not apply to all I add to my bundle. I refuse to pay full price for anything as clothing is cheaper in shops vs Thredup. Plus I go for free shipping. I only used the bundle feature due to auto purchasing items in other buyer's carts only to find out I am forced to pay full price for them. That is wrong! Its still all one order regardless. I can't even get in touch with a live person on this website. Never again. I will go to brick & mortar shops for now on.,1
2529,"Faster, still room for improvement",5
2530,"Item received was not as described (minimal to no signs of wear) peeling finish, and nicks in leather don't seem minimal to me. Unfortunately, I erronously purchased a final sale item, so I can't return it, and it's in such poor condition that I can't even give it away. This was my first, and 100% will be my last purchase from Thredup.",1
2531,Returns are too difficult.,2
2532,"I have gotten so many amazing quality clothes from this site for ridiculously low prices. I will say occasionally I experience some glitches with loading, but overall it functions great.",5
2533,The company never picked up clothes Sent yo them in November..poor customer service,1
2534,"Easy, cheap and fun!",5
2535,Better than expected!! Great variety!,5
2536,I'm only giving 3 stars because 1. No more ability to shop similar items. You used to be able to do so on any item and it was particularly useful when you favorited something and it gets purchased. This is the biggest issue. 2. Restocking fee AND you have to pay shipping which is $10 or more. Unless you use points but even then you can only waive for three items. If something doesn't fit (which- sizing discrepancies in women's clothes) you're out $ 2. No more goodie boxes!!!,3
2537,Love this site!,5
2538,I love the selection and descriptions. This is my first order so it's TBD on the shipping and then arrival etc. However I detest the time limit on searches in my cart. With as much selection as this company has that time limit has caused way more headaches than not. I understand not letting things stay in a cart forever. But I need time for searches. If that could get expanded it would make this a 5 star rating.,3
2539,I love it! Pictures are clear and crisp. Items never disappoint! I love the cart timer. It helps me make a decision or let it go! I love how you can filter to exactly what you are looking for!,5
2540,Love getting great deals on brands I love and helping minimize fashion waste!,5
2541,"Good interface, good filters",5
2542,"I like the app, but the search and filter options are completely useless.",3
2543,"Favorite searches won't load 80% of the time, the circle just turns and turns. Chat doesn't work at all, and customer service doesn't respond to emails.",1
2544,My 1st. Order was perfect. The outfit I purchased fit me great. My second the pants where to small size 14? I have a rump of a butt& thighs. So Iam going up on pants size?,5
2545,Would be so much easier to shop if the filters actually worked.,2
2546,"I love, love, love ThreadUp. It is my favorite way to shop. Just keep in mind that the shipping can take awhile so order well ahead of when you want your ""new"" cloths. Also, paying close attention to size details and knowing your measurements helps. I just got my box and I am thrilled with everything in it. I love that I can reuse and re-love these cloths and create my own fabulous style. Now, I can look great at my new job and still save money. Shop your hearts out everyone and stay fabulous!",5
2547,"App is decent, wish there weren't so many prompts for notifications and that outfits favorited previously (+ bought by someone else) had recommendations on ""lookalikes"" currently available, and would appreciate style/fabric sorting options, but overall I buy on the app without problems.",4
2548,Ever since the last update I am unable to filter the necklines in the tops category.,3
2549,Love!! Great deals!,5
2550,Wonderful items with really fair pricing. I love to shop second hand for the economic value and to help the planet,5
2551,"Thrifting made easy. App is easy to navigate, great prices and fast shipping.",5
2552,It's a good shopping app,5
2553,Fast delivery to my door.,5
