,content,score
106,"Easy way to pass on unwanted clothes: ThredUP is an easy way to get rid of unwanted clothes & get something for them vs donating them.  You won’t get much, but it saves you the work of selling them yourself (which is basically a 2nd job, I tried it & it wasn’t worth the time & trouble).  I always have them donate what they won’t take because A) I’m not paying to get clothes I no longer want back & B) I’d end up donating them anyway.  ThredUP does all the work of steaming, photographing, etc — to me it’s reasonable they get a bigger cut.  It does take them forever to process a shipment, but again I don’t pay for priority processing as I already am getting a minimal amount for what I’m selling.  I always apply what I get for my sales to purchases to bulk up my own wardrobe, I’ve never had an issue with returns despite the stories others tell.  Overall, the website is better for buying than selling with prices being what you’d pay in a high end consignment boutique, but much more expensive than what you’d pay in a typical thrift store.",5
107,"Quality used clothing, amazing prices, awful shipping: Short and sweet of it, mom of 3 one of which is special needs, who started working in a bank. Needed good work clothes but for them to be affordable. Got it with thred up. I couldn’t have asked for better prices that don’t make me feel guilty about spending money on myself. The quality when it got here surpassed what I could hope for. Way to go thred up for the purchase options you give us. Now the bad. Shipping....horrendous. Made a purchase 2 and a half weeks ago and still waiting to receive it. Who wants to wait almost two weeks for something to ship then track said shipment to have it tell you it will come Friday and never come. Check again says end of day Saturday, never comes. Now says shipment pending but can’t provide a date when it will be delivered. If this was a one time deal I could understand, unfortunately it’s not. Thinking it might be time to pay a little more for an item at my local thrift store rather than wait that long for work clothes. Sorry thred up. Love the prices, love the clothing, but hate the shipping.",3
108,"Worst selling site ever!: I’ve used this site before to buy and sell stuff. I recently sent in a whole big bag full of stuff, clothes and shoes that I no longer wear and I also included kids clothes as well. After taking a month to process my bag and place my items on the site I noticed that a lot of my items were not listed so I wrote customer service to find out why and to see if I could get my items that were not listed returned to me. Customer service wrote back saying that the items that were not listed didn’t meet their strict standards and could not be returned to me! I sent in a pair of Tory Burch heals and some other items as well but yet if you scroll through the site there are items listed with imperfections so i guess maybe the employees get first dibs on the good items but whatever because after selling a few items that they did list and noticing that they were selling the items for like 20-40 dollars a piece and I was only getting a lousy 50 cents HAHA are you kidding me? NEVER AGAIN WILL I SEND MY ITEMS TO THEM! At least with Poshmark you make 80% and you can list your own items! Stay away from this site unless you don’t mind making 50 cents on your items.....especially when they are selling them for 40 dollars! What a rip-off!!!!",1
109,"Customer 6-8 Years: My customer/seller experience has been hot and cold with this company. Last year (August-September) my cart timer switched from 24 hours to 4 hours. I contacted customer service after seeing that some of the items in others carts were in for much longer times. I was told that they were transitioning everyone to 4 hour cart timers. I thought nothing else of it until last week when I clicked on an item in someone’s cart and saw that the item still had 8 hours. WAIT WHAT!?!  I contacted customer service. After several emails back and forth from David first, then Mary, I was told “the fact is this is likely not changing” and that my concerns about a select group having the privilege of extended cart time were noted and passed on. 

The next day I received part of an order. The quality of items listed as “you might think it’s brand new” and “minor wear on fabric” were items that I would not wear. The pilling on a Michael Stars top was horrible.  Ask me for pics! There was also a white spot which at first I thought was fuzz but was something stuck on the top.  This was not the first time the quality was more than a little bit off. 

Customer service is nonexistent at this time. I wonder if it has something to do with the IPO.",1
110,"WORST PLACE EVER TO SELL ITEMS!!!: I have been using ThredUP now for over 10
Years selling and buying! I haven’t had too many issues with buying, but OMGoodness the selling process has gotten down right HORRENDOUS!!! I requested 2 clean out kits back in July 2022, filled and mailed 3 boxes (because they didn’t have anymore bags to send me at the time) and I printed out 3 shipping labels with the ThredUP label supplied to me on each box and mailed out by the first of August 2022! They showed up in transit about a week later and then about two weeks later they showed received August 27th and August 28th 2022! Since then I have sent messages through their website (my app on my iPhone) about 6 times and put my email address and phone number along with my name for someone to contact me and let me know when they show PROCESSING AND THEN READY FOR SALE!!!! I have never gotten any response from anyone!!!! I am totally disgusted and plan on contacting the BBB today to file a complaint against this company for theft of goods!!!",5
111,"Ehhhh: This platform used to be a lot better. Lately items have not been as described, measurements are either missing entirely, I’ve seen pants and tees without them, you never list measurements for jackets/coats/blazers which is ridiculous, or they’re all over the place. If a defect is stated in the description, it’s vague, pictures are so sparse you can’t always see it to decide if you still want the item. You can’t ask additional questions before purchasing, there’s no way in the app to contact customer support directly for help/questions (that I’ve found). It doesn’t update order/return statuses in a timely manner and sometimes not at all. I sent a return 2 weeks ago and there’s been no status updates or communication. No way for me to check when my refund is coming or even confirm you received the return and it’s being processed. I tried looking in “customer support” section to contact someone to ask and it just routes me to FAQ’s. In order to remain competitive in the resale market, additional streamlined functionalities need to be added. People want to know up front what they’re buying so they don’t have to deal with returns.",2
112,"Declining quality of service: I used to love ThredUp, but have noticed a real decline in service the last 8-12 months. First, a clean out bag I returned in Nov. 2021 still hasn’t been processed which means all the clothes in it are now out of season and likely won’t sell. In addition, my last few orders have had major issues. Most recently, two of the three items were mis-sized so the size I got was not the size I ordered. On a previous order, I purchased a dress and pair of shorts. The dress didn’t ship and when I asked why, apparently it was so damaged, they couldn’t justify even sending it to me for free so I could decide if it was salvageable. How did something that damaged even get posted for sale? The shorts came covered in ink stains. Admittedly, they did not charge me, but again, how was something that damaged even listed for sale in the first place? I suspect the damage happened as a result of their handling as there were no stains in the photos of the shorts. If it was ThredUp’s fault, I hope they paid the seller what they would have earned for my purchase. Overall, just very disappointed.",3
113,"Great idea, could be greatly improved: I love the idea of reduce, reuse, recycle. Thrifting is my major contribution to that theme and avoiding fast fashion. ThredUP is a great platform to thrift for clothing and accessories. The app is user friendly, and orders can be made quickly and easily. My complaints: restocking fees add up quickly. Each return costs ~$4 per item, and every order I make ends up with more than 50% of the items going back. It’s a waste of money over time, because most returns are because the minor stains or wear mentioned in captions are not visible in photos (zooming in just gives a grainy pic), but in person are unacceptable. Measurements are inaccurate, so buying something based on that is a crapshoot if it will actually fit. This is my main reason for returns, and it’s frustrating to buy so many items only to return for $4 each. With the inconsistencies, I avoid final sales altogether to avoid non-returnable purchases, and I suggest you do the same. When things go smoothly, this app is wonderful; when they don’t go smoothly, this app is wonderfully disappointing and expensive.",3
114,"Horrible Customer Service - Bundle Ship Disaster, one month late!!!: I ordered some items for a gift and for a trip. I did the whole bundle and save on shipping due to casual gathering items. This ended up causing package to be delayed nearly a month from shipping until I messaged them. They told me they will look into the problem. I asked what can be done since I leave in only 5 days for the trip. I asked them to expedite the shipment instead of bundling but they only have a canned answer. They ended up delaying my shipment by bundling so I didn’t get my packages in time. 

ThredUp is great to search items by fabric but expect Customer Service to do NOTHING if anything goes wrong. They offered free returns but that’s ALREADY AVAILABLE. I’m cutting back on my usage of ThredUP after this experience. Be weary of having to order anything and expecting it to arrive in time. Can’t believe my delivery took over a month and they didn’t offer me any help to actually get my packages before my trip.",5
115,"YESSS— gorgeous cheap clothes, easy returns!: I’ve bought 4 times so far from ThredUP and am complimented constantly on my purchases— try the desktop version too the search engine is better *and* you can sort by price and some other features. Don’t be afraid to return items, shipping really is pre paid for store credit otherwise I think it’s $9 if u want cash back, I always take credit bcs I buy so much from them. The $2 per item restocking fee was annoying until I realized once u buy enough from them u get “points” and I used mine to waive restocking fee and also shipping on a small order. My jeans jacket and striped dress with snakeskin leather boots is killer! And if u care about animal cruelty it makes things nicer to know an animal only died once you’re not making things worse in the world by buying more leather etc. Also I thought it was gross at first but used shoes are amaaaazing, they are broken in so u are much less likely to get blisters. Happy shopping!",5
116,"Read reviews on trustpilot before you sell...: I would rate them 0 stars if I could...I also took the trouble of verifying my email to leave a review on trust pilot just so I can help warn people - that’s how awful my experience was. I kept an eye on how things were being processed and what my payouts were like for the items they decided to list because I was skeptical. Two of the items that were initially marked sold and for which I could see my payouts suddenly became “unavailable” without any explanation. At the end of the day, there is no incentive on their part for transparency. There is no mechanism for sellers to receive items back that thredUP decides not to list, so what’s to say they won’t sell items to a third party and not give you any of the profit? If you’re quite literally looking to throw your clothes in the trash can, thredUP might be a place you turn to; if you want a transparent and fair process, sell through Poshmark or practically any other platform where you have more or a say. Sure, taking pictures and looking up the original cost takes time. But you’re guaranteed to make more money. Also, their “customer service” will keep taking you to canned Q&As. You will never be able to talk to a real person about your grievances.",1
117,Great App!: I have quickly become addicted to ThredUP so much so that I often find myself scrolling through all my favorite brands and favoriting everything I like! I have made several orders and have had only had to return one item so far. Returns were super easy too. I do try to stick to brands that I know I like and that I know what size I am so that way I don’t have to return a lot. I will say though that twice now I have received items that are different brands than what they said they were and both o have paid WAY more for than they would be full price in the store. For example I ordered a pair of Madewell denim shorts but when they came they were actually Universal Thread which is from Target. So I definitely overpaid for those. Another time I ordered what was said to be an Athleta sweatshirt and it actually was a Athletic Works which is from Walmart....I know it’s hard to see in the photos if they in fact did get the brands right or wrong but I think the employees at ThredUP need to be paying more attention to that!,4
118,"Big Fan but they could make some improvements..: I have been shopping on thread up off and on for a few years now- however it is now becoming a daily part of my life to check the app for my saved searches and see if they are having a sale or if my favorite items are still available. I am officially addicted. Fun, good for the plant, great deals. Especially easy if you are an avid shopper that already knows their sizes in the brands they like- although I have also taken some chances and discovered new brands I like. If they really want to take things to true online thrift/consignment store they need to measure more things and expand fabric searches. For example no measurements available for blazers?? You can find items with fabrics like modal, tensel when you shop- but you can’t search for them. So good but at the same time so frustrating. Still a loyal customer though. And highly recommend thred up for online consignment and thrifting. You can get great deals for quality items if you are a savvy shopper.",4
119,"Used to love it: Thredup used to be my number one place to shop, I try to thrift all of my clothing, but the last six or so months almost everything I’ve purchased I’ve had to return for some sort of quality issue.
Two times I’ve purchased North Face jackets listed as womenswear jackets and they arrived as mens - while also clearly says “mens” on the tag. My last purchase, hoping third time was the charm, turned out to be a children’s jacket listed as women’s and had trash in the pockets.
I’ve tried to get a hold of customer service, but they make it terribly difficult to get in direct contact with anyone and I am sent to an automated system every time. With each of these returns I have had to pay a $1.99 return fee because there’s no way to contact anyone even though these errors are made by the company.
Items listed as “ gently used, hardly any signs of wear if any” are showing up with holes and stains. I’m extremely disappointed in the quality control when the prices are only slightly lower than retail on some items anyways.
Aside from clean out kits taking 6 months to process, I haven’t had many issues but I’ve decided to just delete the app and move on.",1
120,"Loyal customer :): In love with this site. I had left the country for a few years and sold just about everything I own when I left and upon my return to the United States.  So I had to rebuy my whole wardrobe, especially when I moved to a different climate area as well.  Having now needing four seasons of clothing, I was able to purchase what I needed for almost 80% off full prices.  My wardrobe is now full and I even have high brand Designer items I would have never been able to afford otherwise. It has help immensely!  I also love the fact I am able to get accessories including purses and shoes which I have also purchased. Everything I have received is in excellent shape, some even still with tags on them. 

I will continue to be a loyal customer!  Best site I have found in a very long time. Easy to use and such a wide selection.  I have even sent clothes for sale on your site, I am excited to see what comes out of it. 

Thank you ThreadUp :)",5
121,"Some clothes were priced above their retail price: I discovered some clothes were priced too much and well above their retail price. Some of them were out of style and yet still overpriced. This site keep claiming the items were priced up to 90% off retail but I strongly disagree. Infant and toddler clothes could be bought for $1-2 a piece at physical thrift stores or new at retail stores on sales for a lot cheaper than what are being sold on Thredup. Like for example, Carter’s store is always on sale and they sell set of 3 brand new onesies for $6, but Thredup is selling just one for $9.99 and it’s used not new. In my opinion Thredup will do far better if they actually priced clothes 90% off their retail price, like the price actual thrift stores are selling, and stop selling out of style dated clothes. They bought out clothes from people literally for nickels and dimes and then price gouged to take the most profit possible. I feel it’s unfair. Plato’s Closet and Clothes Mentor buy clothes from people for several dollars each and still sell much less than Thredup! I would certainly love to shop again if I see actual thrift shop price. I will wait.",3
122,"Good Enough: ThredUP carries a great selection, and I love that they include real measurements of their clothing items so that you have more to go on than just marked sizes, which are so arbitrary these days. However, I have ordered from them several times, and NOT ONCE has my order shown up on time. Literally. Not. A single. Time. And this isn’t like something showing up the day after it was originally scheduled. It’s common for my items to be a week or more late, and rather than adjusting the delivery date ahead of time, they wait until the actual estimated delivery, and then just start pushing it back one day at a time, so you never actually know when you’re going to get your stuff. It’s outrageously frustrating. However, I can live with that if it means shopping in an environmentally friendly way, with higher quality items and a better selection than what I see in most brick and mortar secondhand stores. They just needs to come up with a better delivery date approximation system. It seems every other online company in the universe has accomplished that, so I don’t understand why it’s so hard for thredUP.",3
123,"Almost amazing process: Really great clothes and at some great prices! Returns are made easy with shipping labels and with store credit! Always recommend to family and friends!

My only negative experience was choosing store credit for a return and somehow it processed as complete return with charging me shipping. In the app when a customer makes a return they should have it noted on there what type of return was chosen that way if the wrong click was made or an error occurs that then the customer can even catch it so it helps with a smooth process. On the app it just says the return is processed not what type of return. Very frustrating just because of paying essentially double shipping would not make the return worth it. The in store credit option makes it very worth it cause as a customer you can have piece of mind that if it doesnt fit or looks different than the picture then you can still return and get something else. When the in store credit option works.....I absolutely LOVE the process. That’s the only bad thing about the app is not being transparent. Everything else is really good.",3
124,"Don’t buy or sell with ThredUP. Terrible Price Structures for Buyers & Sellers.: I’ve sent to ThredUP a total of 3 completely filled bags of mid-tier designer brand clothing, mostly worn less than a handful of times to some brand new. This included between 45-50 total pieces from designers ranging from 7 for All Mankind, True Religion, Kate Spade, DKNY, Ralph Lauren and others with sizes ranging from women’s 8 to 10. Items ranged from button up blouses to a cashmere jacket to jeans. I mailed in the bags in June and the only communication I received was a monthly “we’re sorry we are very backed up so your bags will be processed soon.” It was the end of October before all my
items were processed. I could almost forgive the incredibly long lead time but then the full payout structure was presented and, maybe, it was posted in some flowery language with cool graphics—but, WOW. I truly felt the meaning of “pennies on the dollars.” I absolutely understand overhead costs, market pricing, etc. but after selling 30 of the 50 items and what I’m left with is $60…I would have much rather donated this to a local nonprofit. I was not looking to make a ton of money, but I was looking for a more fair and equitable transaction—This whole system feels very one sided.",1
125,"Good luck if you need to talk to customer service: I love the concept of thredUP, I’ve had great luck with the products. I love the way the website is set up. I’ve gotten so many great clothes from them. But  God help you if there’s a glitch in the system and you need to speak with customer service. Chat is useless. they keep trying to give you prompts so they don’t have to actually chat with you, hoping the computer will solve your problem. Email takes forever… I sometimes never receive a response from email and there is no phone number to call. It’s really frustrating as someone who buys a lot from them, it would be nice to be able to get some help when I need it.  
Also, the amount of time that it takes to process and ship an item is crazy. I’ve learned to be patient with it, but I don’t understand why it takes so long. If I weren’t so frustrated with customer service right now, I would give the shipping a pass.",5
126,"Used to be better, suffering growing pains now: B-: This is such a great idea and model for second hand clothing that I hope they will reverse a recent trend to expand at the cost of quality of merchandise, lower payouts for  designer items, and what appears to be computerized customer service, made cutesy with exclamation points and emojis even when a complaint about defective merchandise was submitted. I have sold and bought with them many times over several years and they seem to be having trouble scaling up to a far larger, less organic operation. Somehow the ethos of the second hand market, which they certainly did not invent, seems to be eluding them in this more corporate phase. Fingers crossed that they will not lose their soul and moxie - it’s such a great model and i hope they will find their way back to being less about advertising and promotion and more about the quality of both trading and interpersonal transactions.

Really great way to recycle clothes and to keep up with kids growth and clothe them in great quality items that are out of reach at retail though.",4
127,"it can be frustrating…: I like ThredUP, I do! But some things that would make the experience MUCH better would be… if a clothing item is gently used, the stain, wear, pilling, snag ect should be described or even better, shown. I have been floored at the prices of items that are labeled gently used. Some things can be fixed, some stains can be removed, but if you have no idea what is wrong, you risk getting something that can’t be fixed or hidden/removed. So you can only return it — but you also have to PAY to return a damaged item!! That makes no sense to me. 
I refuse to buy anything unless it’s labeled new with tags or like new. And even some of those items have had holes or a stain. 
That all being said, I have a lot of clothes from brands I could never afford that are good quality and in good condition that I got from ThredUP. It feels like a gamble most of the time tho. I can get brand new clothes on clearance for a better price than some of the used ones for sale here. Show us or at least describe the flaw — and price accordingly!! Then I’d gladly give more stars!",3
128,"Awesome customer service: I love this app it makes shopping so much easier! You can search for clothing and the results will only show you items in your size, I further narrow the filters down to new with tags and like new condition and find such great stuff!

 Another user mentioned receiving something that was advertised to be one size and then when they actually received their item is was clearly not the right size. This happened to me on my first order actually I bought a north face zip up fleece that was advertised to be a women’s XL and it turned out to be children’s sized. I emailed customer service right away, they responded and sent me a label so I could return the item. Once they got it the item back, it took a couple of days but they returned my money. 

The only thing with thredup is the shipping is slow. It takes a while to get your items, and for them to receive any of your consignment items. 

I’ve consigned a few items with them which have all sold. Most of the items I sent them were brand new with tags attached. The listing for one of my items said there was a minor stain which is not true at all because I had never even worn this dress—-but someone still purchased it. You def will not make any money selling your clothes through thredup I’ve sent them 3 bags full of clothes and have maybe earned $13. So if you really need money this is not going to get you much. 

Overall it’s a really cool way to shop and I love using the app.",5
129,"You have to try it to believe it: I never thrift shopped before. Don’t recall how I stumbled upon this site a year ago, decided to try it. Have loved it ever since. Have placed so many orders! 
You can buy things dirt cheap or you can buy expensive things, it’s upto you. 
I’ve completely changed my wardrobe in a year. Have replaced my JCPenney/Macy’s brand clothes with branded clothes (at least I consider them branded🙃), like Calvin Klein, Ralph Lauren, Madewell, banana republic, Ann Taylor, White House etc. I get so many compliments at work now, and at home 😄. Best part is, I buy them all super super super cheap and most of them look almost brand new. 
I haven’t bought any clothes from stores/online other than here in a year now. The only things I buy new from other sites are underwear and stockings and shoes. No clothes. 
You have to give it a try even if you have never bought second hand clothes before. You can search by brands and price range. Give it a try!",5
130,"Buying and selling: I just received a dress I purchased for a wedding and it’s perfect.  I was nervous about the measurements being correct as it was a non returnable item.  Thankfully it was spot on. You can’t base the size and measurements off of what the dresses would be brand new. I’m sure some of the formal dresses have been Fitting for the original owner. Will definitely order again.  As far as selling, I was surprised at the amount that I got for my clothes, I thought it would be a little more. But if I threw them away or donated them I wouldn’t have gotten anything back so something is better then nothing. And I wasn’t willing to put in the work to sell the clothing myself on a different site. All in all I like threadup. You’re  able to make some cash back on clothes that you won’t wear again and buy some beautiful dresses without paying an arm and a leg. Even if you have to pay for dry cleaning it’s still cheaper then buying from David’s bridal.",5
131,"Great for buying. Understand before u sell: I have made many purchases from ThredUp for my wear to work corporate wardrobe. I’ve also sold things with a small return. However, I understand the concept.  If those items stay in my house or go in the local give away box they generate no income and something IS better than nothing. Of course, they HAVE to make more than we get. Those beautiful polka dot boxes, bags, wrapping tissue and stickers cost them money. I love those boxes, bags and tissue paper. It always feels like I’m getting a gift. And don’t forget the low standard shipping. No matter how much u order under $79 shipping is $5.99. Thats pretty good. $79 & up is free. After all I don’t have to fight traffic, find parking, walk around with a cart, etc., etc.  ‘‘It’s a great deal even with the low return. Don’t forget, to sell, they send u the bag for free and u return it for free. That cost them too. Don’t like the low return. Then fight traffic, find parking, etc., etc.  still can’t beat the ThredUp way.",5
132,"Horrible site with no customer service: So many problems with Thred Up where do I begin. They offered me a 35% off promotion to entice me to buy again. All items show an amount in red which is the discounted price of 35% off.  Unfortunately when you add to cart to pay the discounted price was way more than they themselves state in the listings. First contact to customer service I am told they have a maximum discount.  I show them the offer details from their own app and nowhere is maximum discount mentioned. Customer service rep blew me off.  Tried to purchase another item and same issue-discount price did not match price in cart. Reached out to customer service again with pics showing discrepancies and they didn’t even bother to acknowledge my message or my request for a person higher up in the company to address this.  Lastly, would have purchased a third item but they allow people to put items on their cart for weeks on end and their timer as to when it expires from their cart is not accurate so I cannot ever purchase the item because someone just repeatedly puts it back in their cart.  I intend to proceed with a complaint to BBB as I believe their business practices are negligent at best and deceptive at worst.",1
133,DO NOT SEND IN ITEMS!!!!: This is my second time turning in clothes and the first time I had 3 like new Michael Kors bags that they sold for close to 250$ each which we didn’t even buy for that much so they over priced them and they were used so they should have been 100$ max. I feel awful that I even supported them a second time after knowing they were ripping people off. I also sent a full bag of clothes with those 3 bags and I think I got 40$ back. While they made a easy 400$ off me. My second time was even worse. A bag stuffed full with items that were gently used some had tags still and even brand new boots. And they old got listed to sell and It says I would be making only close to 10$ dollars back. But the real kicker is that they didn’t even give me the 10$ to spend. Basically at this point I’m giving this company free clothes to sell and they give me what a 2% tip. Also beware I heard people say they aren’t truly donating the clothes to people in need but putting them in “Goody” boxes to sell for...you guessed it more cash in their pockets. It’s a greedy company and awful business practice. Donate to a local shelter instead or list online. Customer service is also a complete joke and will not contact me back.,1
134,"Happy: I never shop retail. Never. All my life I’ve bought second hand because I could always find what I needed within my budget and get much better quality than I could otherwise afford. I detest malls. Retail stores make me feel physically ill. Literally. Ever since I was a little girl. I hated having to go shopping with my mom because going in those stores made me feel bad. Then the pandemic came along. I could get everything I truly needed, like groceries, delivered, by friends or stores. But no more browsing the Goodwill. Then I found ThredUP. I can truly say that by being patient I have, over the course of the last year, found everything I was specifically looking for through ThredUP. I just start a search for what I’m looking for and sooner or later it shows up. The prices are very good. When I have questions I chat or email. My questions are answered promptly. Returns are easy and credited in a reasonable time frame. I am happy 😊.",5
135,"They will lie, steal and ignore you: I’ve literally caught them in a lie and they tried to place the blame on processing errors - which would still be an issue for another person if it were true, and still theft! 
I sent in several bags and it took forever to get them processed. I complained and asked for my bags back, to not even bother listing anything because this was beyond the time stated when I sent my stuff in. They complied and said they would. Somehow a bag managed to be listed? Anyway about 75% of items were accepted. however, I noticed a week after this bag was listed, three new items I had sent in that were not originally listed as accepted, were now sold under my closet, but I’m not getting the credit if they are sold. I’ve been trying to get them to acknowledge these items, but the are just ignoring me, and saying these items could just be another persons items. They’re not. They’re mine. And if that’s another issue that also happens, this is all around fraudulent activity and they are straight up stealing. Who knows what actually happens to the other items they say aren’t accepted but are just fine. Do not do any consignment with these thieves.",1
136,"LIFE CHANGING!: Finally!! Someone had the brains to tap into the world of youthful, stylish plus size women. We do not need to look like your frumpy grandma! We now have one place to go to buy affordable clothing with the same options of our slimmer peers, and all from the privacy of our home. We no longer have to deal with the stigma and discrimination of being plus size in a retail world that won’t acknowledge or respect us as viable customers. There are some extra fees involved in regards to the restocking and returning, but it is better than the frustration of scouring your town for clothing in your size only to be forced to buy ugly clothes just because they are the only thing you can find in your size. I am hooked on this site, and have had a minuscule return rate compared to the cool clothing, accessories, and outward that I have scored for 1/4 or less than I would have paid retail (that is IF I ever was able to find them.). Thank you ThredUP! I am a huge fan!",5
137,"Absolutely love ThredUp: They have a great selection of clothes, and I love the option to filter products by color, condition, FABRIC, cut, etc. They even share the measurements of pants (waist width, rise), so you can take the guesswork out of ordering pants. (Sizes even within a single brand vary so much!) So many filtering options and regular sales!!💸I save my searches and favorites and wait until sales pop up. I’m a power (bargain) user!

I generally love the app too. Quick return processing capabilities and rewards tracking. I’ve had a couple issues with App and customer service. Overall CS had taken care of me quickly and always rectified issues, but I’ve had a bit t of run around getting them to address a specific issue (maybe they were just sending irrelevant auto responses at first) The app is great, but I’m unable to view order tracking recently. In the past, order tracking was visible within the app.

THRED UP FOR MEN would be soo cool!",5
138,"Disappointed: I used to love thred up. UntiI purchased an expensive  pair of boots that were listed as returnable. They didn’t fit. When I went to return them they were listed as non-returnable.  I emailed multiple times and received no reply. I would not have taken the chance if I thought I couldn’t return them. I have bought other things that were not returnable that I didn’t like so I had learned that lesson already. I have sold a few things in the past through them, though the reimbursement is laughable. And I have tried to communicate with this company previously over other issues as well and never received a response. There is no way to communicate with them. I don’t like to leave bad reviews but if you don’t have enough time or staff to respond to emails and don’t have any other way to communicate, you likely are in over your head  or in the wrong business and should find a way to change that. You leave me no option but to leave a bad review. I will not buy anything else and definitely will not sell anything else on this site despite having credit there from previous sales. There are so many better options out there. I’m done.",1
139,"Great quality, great prices: I've really enjoyed my experiences as a buyer with the ThredUP app so far. Easy to navigate through and search for items with filters. The prices and quality of the items I've bought have been awesome! I did have to return a couple items due to sizing issues, but returning them was a breeze through the app. The returns took awhile to complete but that was solely on the delivering process of the packages. Once my returned items were received, it only took 3 days for ThredUP to process my return (which they clearly state on their FAQ page). 

Some improvement in the app would be to enable a way to filter for ""My Size"" automatically once you click on ""Shop Similar"" with favorite items that are in someone else's cart or that have sold. Also, it would be nice to easily request to be notified if an item you like that was in someone else's cart becomes available again. This is a feature on the website but not on the app. Overall, I highly recommend the app and will frequently be returning.",4
140,"recent update is okay: I love thredup as a shopping site. I’ve only placed one order so far but was super happy with it and plan to order more. The app used to be kind of glitchy (would freeze on item pages; exiting and returning to app would temporarily fix problem) but so far the recent update seems to have improved in that. However, I HATE the way the pages scroll on the new update. The page doesn’t scroll smoothly anymore, it’s kind of jerky and not optimal for slowly browsing as you scroll continuously. I can’t figure out exactly what’s different with it, I think they changed something about the pop-up menu bars or maybe just the scroll sensitivity. It’s annoying but not enough to make me stop using the app. On the bright side, with the new update the search function and item suggestions seem to have improved, which is awesome. 5/5 for ThredUp, 4/5 for the latest update (fix the scrolling!).",5
141,"UNSANITARY: This was my second time purchasing from ThredUP. They always have good discount sales & this time I bought a good amount of clothes. The first problem was the tracking of the order. It estimated the delivery incorrectly about 3-4 times within a week. It didn’t update the tracking often nor correctly, but it took a little over a week to arrive which is fine.

The second & BIGGEST issue was the fact that I found a blonde hair attached to one of my clothing items. I thought at first that maybe a worker at the warehouse’s strand of hair may have fallen on it but I noticed it had a stench to it. Like it came from someone else’s home smell. All of them did. I washed all of my clothes and as I check the pockets, one of my skirts had a disgusting used toilet paper scrunched up inside a pocket. I was extremely disgusted and disappointed to realize that ThredUP does NOT clean, sanitize, inspect the clothes they’re selling. If you’re going to sell second hand and encourage environmental friendly shopping, at least do it with care in order to keep your costumers.",3
142,"Horrible customer service and: I have been buying from this site for about 1 1/2 now and I was only buying new with tags items at first but figured I’d try the like new selection. I’m very disappointed! They send you items that are stained, have holes etc. definitely not in excellent condition like they claim! Then after contacting customer service they told me that sometimes things get sent back or have been in a warehouse to long so they come with flaws. They will send things that are the wrong size as well and they did give refunds but now say they cannot offer refunds even though the items came in poor condition or not even the size listed. They want you to print the label if they make you send back for a refund but I don’t have a printer so I drive across town to use one from the library and pay to print! I just think they need to really change their policies and so I will be shopping on Poshmark and Mercari! Stay away from this site! They will hook you and then scam you! I really wish I would have read the reviews before using this site! I honestly wouldn’t even care if they offered store credit but it’s better than being left with junk clothes that you wasted your money buying!",1
143,"Best place to shop ever!!: I love thred up so much. An old friend of mine told me about it and I was instantly hooked the moment I signed up! I always felt guilty about buying fast fashion and the thrift stores around my place don’t have that much cute stuff. So it makes me extremely happy that I’m buying second hand clothing for super cheap prices without contributing to child labor or climate issues!!(and all the clothes are super cute and trendy!) They have real designer brands for half the price! And you’re not ruining our home planet for wanting to feel good in a cute outfit! Amen! It’s extremely easy to buy from thred up too and I NEVER have any problems. I’ve been using it for 2 years now and have the cutest clothes from free people and other brands that I would normally feel guilty for buying!!! Get thred up and wear the cutest outfits while feeling good about helping our climate!!! <33 you deserve it! Whoever is reading this, I hope you have a blessed day! Muah!",5
144,"Good Company: They seem to be a good company. Been shopping and selling/donating for a while. Not everything is perfect- some items get mislabeled (sometimes it looks like human error but sometimes I wonder if it’s faulty algorithms?), and sometimes the customer service department gets overwhelmed and takes longer than I’m used to. Some info available on the app isn’t available on the site and vice versa. But I’ve never had a true problem with them. They’re not as big/efficient as the multi-national retailers, but they really do seem to be hustling. When they get back to me they’re always informed, courteous, and fair- without exception. I’m reliably able to find quality pieces at a price point I’m comfortable paying (so long as it doesn’t rise) with plenty of decent shipping/receiving options. And most importantly I prevent adding untold tons of new waste and pollution to the planet, and I support an economic/humanitarian alternative to consumer fashion that is home-grown, well-designed, and fun to use.",5
145,"Pay close attention: First time using Thred UP, my kid grew in the quarantine, busting the seams in more than one pair of the favorite skinny jeans. Since we can’t exactly go shopping, I hoped this app would be a good way to get new clothes without going out and shopping. We took the measurements and filtered the search for the waist size we needed. Chose three pairs of skinny jeans that looked perfect, and ordered them. Spent $63 in total. One pair was final sale, but I was sure they were going to fit, so no problem. Then they arrived. One pair was way too big, even loose on me, and I’m a good 25 lbs. heavier. Of course, those are the ones we can’t return. The other two were way too small. How did the same search get so much difference?  

Looking closer at the descriptions of the jeans, the main description says 34” waist on two, and size medium on the other. Down below, you can find more measurements, and two said the waist measurements were 28” and the other was 44”. Wow, not exactly a size 34” waist as I searched for. So now I’m out $25 before the shipping costs. I don’t exactly trust the site now, probably won’t be back. Seems like a good idea, but was not executed well in this instance.",2
