,content,score
579,"The new text is ugly: Having been an eBay customer for more than 20 years, I have been through a few versions of the app. While I’ve only use this latest version for a few days, my initial impression is that they have really made the text ugly with this version. What used to be neat compact bits of information are now loosely presented, spread out faded, jumbled bits of information that often flow over to new lines of text unnecessarily. Things that used to require no more than a quick glance like tracking information have become something more like  a decoding task. I hope they can fix this soon, and I’m hoping there will be more to like as I continue to use this new, but so far unimproved version.",4
580,Not for everyone: My lady friend suggested I put some of my shoes on eBay(I have 70% of Gucci shoes) eBay is a decent site plus they walk you though the process easy I appreciate that cuz I’m not a internet person. Honestly it’s not for me but it’s a learning experience for me to stop buying shoes I’m not going to wear. It’s like I’m trying to convince people to buy my shoes? I feel like you should be happy I’m selling my real 100% authentic gucci shoes to you at a discount plus I have the receipts. But the low ball offers I feel offended/disrespected real talk!!! So it’s not for me. But eBay is a good place and with walk you though everything step by step so so easy to sign up hassle free. Perfect for clueless people like myself,5
581,"New Dark Mode setting is not for everyone: Though many people enjoy may the new dark mode option, it can be terribly straining on the eyes for others. Despite contacting eBay support, I am still unable to turn off the dark mode option. On both the app and classic site, the option to opt out of dark mode is not listed under ‘Settings.’  It seems as though it is now the new standard, which is unfortunate. It should be an option of preference for each eBay user. Perhaps the dark mode is helpful at nighttime, but it is headache-inducing during daylight hours, at least for me. Maybe the new update will contain the option to turn off this setting.",5
582,"Watch out when buying expensive items: Be careful when buying expensive items. Usually when buying cheap stuff everything goes as usual but when buying more expensive items and there’s a problem of any sort, ebay is not very concerned but they’re more interested in making a sale to get paid. Also, watch out for the Offers through ebay. They’ll hit you with taxes after seller accepted it and if you try to cancel, they’ll say they shipped it already. Ask me how I know: got hit with $111 taxes, 9 mins after the offer was accepted I tried to cancel and the seller says he shipped it already. No tracking number provided, all I got was “don’t worry I have 300 good reviews”. For some reason there’s always something going wrong when buying items worth hundreds or thousands so you might as well be better off using other online services for your needs.",1
583,"Update makes app absolutely annoying to use: EBay decided to update a perfectly functional app, and make it harder (and more work) to find information you need. For example before the update you could simply click “tracking” under your purchases to track… Now you click tracking but it only shows if shipped or not, you have to scroll to the bottom of the page to click tracking again! Let’s say you have 10 purchases you want to see where they are, before it was clicking tracking on each, but now your work just got doubled with zero benefit. Why on earth they don’t just have a tracking tab that shows the current location and status of each item I don’t know… EBay app never has been especially easy to use, particularly the selling part, but now it’s better to simply log in directly… or use competitive products instead.",1
584,"eBay more like fee-bay: So this review is from a sellers perspective 

Now eBay used to be a pretty decent place to sell things...sure it took time to build a reputation and actually start making sales
But once you got the wheel turning
you could sell just about anything on eBay within a week to a month 

Now recently eBay has made a change in their system, they ditched PayPal
Meaning that now if you wanna sell you gotta let them link up into your bank account
And they’re using their own payment processing system known as “Managed payments”

And not only that..now you also gotta give them your ssn? Like excuse me? Why?

That’s extremely invasive and if you don’t hand it over your not selling with them anymore

Also this has always been a problem but the fees are ridiculously high, 10% is insane to a small time seller

And don’t even get me started on all the overpriced features you can tag onto a listing 

But they know most people will accept the fees and happily give in and hand out their ssns 

After all “We’re eBay no ones gonna look at your stuff on the fb marketplace or poster ad and we certainly look better than offer up or wish over in the corner, we’re basically your only option get used to it! :)”",3
585,"Been happy until the update this weekend: The app added about 8 hours to my work load as it was incredibly laggy and kept replacing all listings photos to the last one posted. Trying to scroll down was like pulling teeth, photos being uploaded half of them would load blank screen white. With all of these negative reviews Ebay team says they refuse to credit my listing fees that went unfinished total of like $40 if that.   A company as big as Ebay not able to own up to their potential faults from a faulty app update, unreal. With proof of being hospitalized with no computer only my iPhone X, unable to even make a move without being directed to the bunk app. Incredibly unhappy and will keep escalating.",5
586,"Good for buyers, HORRIBLE for sellers: This review is more for my boyfriend who recently sold his ps4. After selling the ps4 to a guy, the person requested a refund saying that the ps4 is too slow a MONTH after buying it from us. Not to mention,
it was a PS4 in new good condition. But fine, not a problem, we’ll just refund the guy right? 

First off, Ebay automatically accepted the refund without giving the seller a chance to fight the argument, going so far to even have my boyfriend pay the shipping fee. When we got the ps4 back, the guy gave us a DIFFERENT part than what we sent him. We know it’s a different part because when the buyer sent us the piece back, it did not match the picture posted AT ALL. After contacting eBay about it, with numerous long complaints, eBay is still having us refund the guy despite him not returning what we originally sold him. All in all, eBay is great for buyers, but a complete absolute SCAM for sellers.",1
587,"Ebay app, good for buying, not so much selling: Ebay app makes purchasing easy. I always make my Ebay purchases using the app. Selling....not quite there. I use the app to import pictures and heading for item, but always save as draft and finish on the website. The app is too nagging with everything from product information to pricing. Example, if listing a Bad Religion album, it automatically fills out the genre as Religious/Devotional. If your description has new in its title like, it’s a new day, it automatically assumes the article is new. On the website, it doesn’t automatically fill in category, price, descriptors etc. The app use to be used by me for both buying and selling, but for awhile now, it’s changed for the worse and actually takes too much time to list items, especially if you have many items.",3
588,eBay poor costumer services: I have purchased a pair of shoes full price a month ago. Seller did not ship it! It did not respond any messages. I requested refund ! and so far I did not get my money back. You are not able to talk to representatives over the phone. They just talking and email about eBay money back guarantee! Which is a JOKE. I keep opening the case to solve my problem and requesting my money back. Please be aware shopping in eBay because they don’t have a customer service and enough team to solve your problem! Imagine your money sitting in eBay accounts for long time . No one help you. I am assuming eBay promotes fake sellers because it helps them cash flow.,5
589,"Fixed price listings only offer good til cancelled: I can no longer list my items through my phone or iPad apps. There is no longer a choice for how many days I want the listing to be if it’s fixed price. It’s automatically ‘good til cancelled’. I wish I never updated this. I feel like it is a trick to make money off of unsuspecting sellers. It will automatically charge me every 30 days until ‘cancelled’ or sold for this listing. I prefer to choose how long my listings last! Now I have to go through the process of taking pictures, info, description, save as a draft. Then go to the full website to be able to access the drop down menu and choose how many days I’d like the listing to last.  This hurts sellers.  eBay needs to change it back ASAP. Also, stop automatically making it accept offers! Let me choose that! It will secretly do it when I change a price during a listing and the next thing I know it is accepting offers!",1
590,"Stop auto-best offer!! Make sellers answer questions. Photos on the app are problematic: Make sellers answer questions. A simple answer to a measurement going unanswered costs them a sale and I don't buy the item if I don't know. 
Also- eBay automatically makes your relisted items accept offers. I don't want to accept offers unless I specify! This is really irritating. 
Also, the photos are a time consuming pain because if I update my listing's photos (like add a photo) then suddenly the order of my photos is all out of whack. Some pics even show up as a duplicate! And just now I as checking my listings on the app, and my photos were out of order and duplicates randomly. I went on the desktop to check and it was fine. There's been times when I've edited my pics on the app and they were out of order/duplicates and this showed up even on the desktop. Major problem.",2
591,"Bad experience: I have been buying from eBay for years , I’ve spent thousands of dollars in getting great deals and at times fantastic deals . Recently , I purchased an Insta 360 degree camera from a China based seller . They sent tracking info that was absurdly off , I reached out and they sent a different tracking schedule . Now it said delivered , I never received it , I contacted the seller - they ghosted me , I contacted eBay , they denied my claim and now I am totally disappointed !!!
Bad on you seller and more so to eBay for not taking care of an American buyer whom has been doing business with eBay for more than a decade ! eBay believed the China based seller over my real experience. Unfortunately , I still have a few purchases I made and when I have them delivered - I will quit eBay and move away from this forum . eBay has proven to be a big , big tremendous let down !
I will never purchase from
eBay ever again !!!!",1
592,"I am having a problem with email: I am having a problem with eBay , I brought your product four months ago. ( G- Derm cream) from this people or company . And still waiting for The for the past four months I contact the seller what is going on with my product that I bought on eBay but no response. eBay was telling me the product is not guarantee on their own insurance people please before you buy anything on eBay make sure eBay insurance is covered on the product if not you will not get your money back, I’m still waiting for the seller to send me my money back or if it is not selling should send my product back please beware of this product because you won’t get your product from the company. I’m frustrated and I’m angry on ebibo because they sent me an email and telling me that product is not covered with their own insurance, so I am on my own..so be careful if you buy anything on eBay",1
593,"EBay: Other than one unreasonable customer, I have never had anything but good experiences with eBay, either with buying or selling. One customer seemed determined to get their way no matter how compromising I was, so o had to finally had to just ignore them. But I’ve never had any problems with the EBay organization of any kind. Some buyers are just crooks, so seller beware. Also always verify, and research anything coming from China. Such order’s are sometimes fraudulent, ie coins, and shipping is problematic, taking months, instead of days or weeks as promised. I’ve been using EBay since it’s beginning, and have never had a problem with the EBay organization at all, in fact finding the helpful when needed.",5
594,They lie!!: They claim to work with you if your package is lost and that you have money back guarantee promise from them and all that is a bunch of lie!! My package was lost due to being delivered to some other address other than mine. I even showed them pictures of how my complex looks like and even showed how my apartment looks like on google maps and they still claimed that my package was delivered when there is a big difference between my front door and the front door of wherever FedEx dropped off my package. Done tried everything eBay wanted me to do as in asking the seller for help and looking around my complex and all that stuff and everything still falls on deaf ears!! Never again am I going to do business with this company again!! So if I were you I would buy your stuff at a store in person so you can have assurance that you will get the stuff you want in person or in your hands!!,1
595,"eBay Classifieds opens eBay Mobile App: E gads what is going on with this program???November 18, 2018  Hi open eBay classifieds I have an iPhone X up to date on the iOS and I want to purchase I had made on eBay. Where is the app?? So I deleted the app from my phone, restarted my phone and went to read download the app and the only one available is in German. So I went to my new iPad that never had it on there, this app end it takes me to the Girman version. Please tell me what is going on? No I can’t even read download it on my phone???This is crazy I’d like to put a few things on the classifieds plate at this point is impossible. Especially after restarting my phone and the App Store thinks I still have it on it and take me to eBay",5
596,"No seller protection. Buyer lies. Inadequate shipping fees.: I have been on since 2015. Recently I had a few purchases back to back. In one the buyer claimed there was missing and broken. When I asked for photos he denied.  Obviously buyer remorse. I thought. But when he finally returned the item. One month after eBay refunded him, I got the item back incomplete and could not make a claim since it was a closed case. He stole parts of it. 

In the other sale, they claimed same. The buyer changed his mind “bought” replacements and would keep the item after standing up for myself. 

Another time I had to send an item to Puerto Rico, I paid more on shipping than what eBay claimed it would. Lost money on the sale. 

Next, I tried contacting eBay to cancel my last sale after trying to resolve my first dispute since August. I am unable to get in touch with a human. Email takes forever, I don’t get email notifications because eBay response is so delayed. 

Buyers are incompetent. They do not read. You have to message them before accepting funds to assure if they understand the listing details and what they are truly buying. 

I get multiple questions about items, the answers are on the post I don’t have time to repeat myself +10 times.",3
597,"Great app but needs adjustments: Love shopping on eBay whether it’s my iPhone, my iPad, or my computer. Lately the apps operating off iOS are not functioning correctly, specifically my watches items cannot be deleted. Each time I attempt to delete an item from my watch list, active and ended, I’m met with two separate error messages saying the item can’t be removed at this time due to said error. It’s really frustrating not to mention annoying. I have not had the issue using the website only the apps for iPhone and iPad. Please fix this issue! I love eBay but this is beyond annoying and I know I can’t be the only one receiving this error. Thanks!",5
598,"Purchases: There are issues with Ebay still in that a review should be available and come up after the shipping issues, if any. Also a separate review for the seller like there are for the sellers to say about the buyers. 
Please consider these options. This is still very much a buyer beware issue with Ebay. 
Thank you for working on the other issues and making many of them better. 
I miss items leaving my watching account. I used to use it to go back in later and purchase the item when relished. When it disappears out of my watch account sometimes, often it becomes hard to find again. Having it remain in my watch account helps find it much easier.",5
599,"Knew a Winner When First Appeared: I am an original member of eBay when it became public and it was a sure bet as far as I was concerned.  On some levels, as an antique dealer, it negatively impacted the meaning of “rare” and “hard to find” and certainly value but as a collector, it was heaven and made things available that I would never have had an opportunity to acquire.  It has also made possible to “buy back” many memories from my childhood that I had lost and had great sentimental value for me and as I grew up in a very remote place, I found many things that were simply dirt cheap.  Yes, I am probably addicted to this thing, but it has provided countless hours of fun and pleasure.",5
600,"eBay: Great App. I have had no problems with the app! Absolutely the best App in on line sales , bar none ! Over the last year they have worked hard to make it close to perfect and I salute them for their hard work ! I am a buyer & seller both on e-Bay and fine it to be the one that is most consumer friendly and reminds me of one of those books for dummies in that almost anyone can navigate this app. ! Simple put , this app makes bidding , buying , shipping & tracking packages ,running your own e-Bay store and all the other tedious areas of selling - childs play ! it has been great! I find their customer service to be well trained and true problem solvers! I'm estatic ! Daisyog",5
601,"Overall I enjoy eBay but 4 stars for one reason.: The thing that upsets me is I get charged several dollars when someone accidentally makes a payment. That is straight up robbing your clients(us vendors) for zero reasoning since the refund can be reversed the same day without fees. So why did I get charged for a customer submitting an offer and it forced them to buy it afterwards and they didn’t want it they said. So giving them back their $275 bucks costs me almost $10 bucks and I barely make any profits as it is after fees. Regardless, please eBay change your policy on refunding your own customers at no expense to us vendors. Since we pay the highest in profits for you all to host a website/app and to bring clientele to us.",4
602,"Annoying bugs: When listing, there are frequent errors for things that are not visible on the listing page. It can be frustrating to add photos as well. There’s also the never ending “add recommended specifics”, of which most or all are inapplicable to the item. 

I also find the “offers” feature frustrating. Right now, I have a “pending offer” showing on an item, but when I review offers it is not there, but instead it is in “completed”. 

There are random crashes also, and when setting shipping the interface is irritating. 

There’s also the constant pressure to do an auction for items. I have never received as good a price with an auction listing as with buy it now. The trending price information is fairly useless. To top this all off, items basically don’t sell unless you pay for the promoted listings, the price of which makes very little sense because it is hidden behind a percentage of the ending price. 

There are a few other bugs, including random crashing , that I can’t think of right now. 

All in all it’s a decent app, just not the 5-star app a major tech giant should have.",4
603,"Misleading ads…: Not at all badly intended… but I am guilty for not clicking on the full description, which usually doesn’t give up what it actually is you are purchasing until the end, and purchasing a file or instructions on how to build something instead of the product that’s in the picture that you really thought you were getting. I have waited and waited and waited for upwards of 6 months for items to arrive when you say it was delivered many months ago because I wasn’t ever prepared to receive a file via email . I even had to keep going back to read over and over not knowing what on earth to do. I’m by no means a dim whit at all. So I think there may be some people out there, such as myself, feeling betrayed and ripped off by eBay. I know I was.",3
604,"Rave review for eBay:: I have been an eBay buyer since before, I believe, 1995. I have purchased through eBay fine furniture, rare fabrics and laces for myself, and specialty gifts so numerous that I have long since lost count of them.  I have usually never seen anything like these gifts anywhere else and I would not even know where to start looking. (Where else would I find Spinone clothes hooks before 1990?)

I have dealt with sellers who are uniformly gracious and helpful. They offer items I have never seen anywhere else. They have always been quick to point me to other sellers who might better meet my needs. With exceptions so rare that I cannot remember any, they have been a pleasure to deal with.  

On the single occasion when my poor health caused a difficulty which was entirely my fault, eBay quickly resolved the problem, accepted my apology, and made all well.

I was also quick to inform eBay on the single occasion that a seller offered to conclude a transaction outside the rules and auspices of eBay. I have always been straight with eBay and eBay has always been straight with me.

I highly recommend eBay.",5
605,"Buying good, selling HORRIBLE: Buying is fun and a good experience. Selling is HORRIBLE. Once you sell something the buyer has one month to nit-pick and try to find any possible reason to return your item. If they want to return it eBay then holds your funds and forces you to send the purchaser a return label and a full refund. They also give the buyer almost an additional month to send your item back (The eBay money back guarantee does nothing) By time you sell something and get it returned could be 2 months and you’re out the money you spent on the original shipping and the return label. You’re better off selling on Facebook marketplace so you never have to deal with the scrutinizing, nit-picking, meticulous buyers on eBay that just buy to “look” at your item and see if they like it knowing that they have 2 months to return it. Like I said, buying on here is great but selling is a PAIN!",1
606,"Poor app cannot use it to upload items easily: 1. Trying to upload an item and for some reason when you go to the shipping preference all you can enter are the dimensions and weight. You cannot select shipping preference such as first class or UPS etc.

2. If you create an item in the mobile app, it is not allowing you to input the compatibility information. Thus you have to save as a draft however when you go to pull it up on the main site the compatibility feature is not working so you can not  manually put the information in.

I love EBAY but lately it’s becoming very sloppy. I’ve been listing for over 10 years and disappointed about all of these errors.",5
607,"EBAY IS A GREAT SOURCE FOR BUYING MERCHANDISE.: We enjoy using eBay for buying the things we need and the things we think we need. The things we think we need is the funny dynamic about EBay. We are collectors of so many different things. So, like so many buyers like us, we buy things that fit well with our collections that, at the moment of buying, do not fit well with our finances at the moment of purchase. In the end, although these unnecessary purchases create a little pain for us to meet our standing budget, we have, in effect, bought into more enjoyment buy owning the things we really love to own, irrespective that we initially suffered just a little, financially, when we first acquired them. Thank you EBay!!!",5
608,"Pretty great to use: The app is way easier to navigate than the mobile or desktop browser. 

If developers add an option to customize item notifications, this could be a 5-star app. The only thing I hate about it is the constant push notifications. I don't mind notifications about items I'm bidding on, sold, or bought, but ""ITEM ENDING SOON, HURRY UP AND BID!"" several times for each item gets really annoying. I also don't consider 24-48 hours as ""ending soon,"" on top of multiple reminders. I had to just turn off all notifications on watched items. If we could customize, say, one notification 12 hours before it ends, that fits my buying style better. Just the ability to choose your own notification settings would be great.",4
609,"Latest update: So apparently after the most recent update, an app that I've been using on my iPhone for years no longer has a functioning watch list which I use all the time. Yes, I rebooted my phone. Yes, I reloaded the app. Still doesn't work. Yes, I'm running a version of iOS that's at least 10 or more. Suddenly found myself in the eBay community forum reading comments where people are suddenly told they need to update their phones to use the new version of the app and the response from eBay is just use the browser. With all the technology out there certainly it can't be that hard to run multiple versions of the app. I've had problems in the past but usually they fix themselves quickly. I like eBay and use it a lot, but this kind of customer service makes it yucky. You can do better.",3
610,"Ebay disappoints: - Sellers frequently present items deceivingly, requiring a precise examination of the fine-print descriptions (Ebay feels at times like a giant, virtual, used car lot with shifty salesmen running around unchecked)

- Formatting options on my iPad are poor (I can’t highlight and copy item descriptions when searching the web for independent reviews)

- Notification options are limited (I can’t opt for Ebay to notify me when I’ve been outbid without also opting for unending pestering solicitation notifications for other products)

- As of the time of this review, I cannot complete my purchases for some reason (the “confirm payment” button is grayed out and will not respond when I select it). Awaiting reply from Ebay to my help query

- On a positive note, I am impressed with the seemingly limitless purchasing possibilities on Ebay (just about everything and anything I can think of turns up for sale here, with numerous choices)

- Product description photos have always been very high resolution and detailed

- Would like to have a reference menu to explain certain guidelines and functions I’m not understanding (For example, after bidding on one item, the buy it now option disappeared, never to return.  Why is that?j",3
611,"16 years down the drain!: I’m getting old wow, I can’t believe it’s been this long with eBay. But they let a seller send hate mail and didn’t refund my money. Then they erased my feedback and let the seller remain. They have a 100% rating and they been scamming for years if you read their feedback. So eBay is clearly more interested in protecting criminals and fences than hard working people. It’s all money to them. Dirty or not they don’t care. They outsourced all common sense to the dust bin. They’re bureaucratic and put protocols above their customers. I’m done. I mostly make purchases. And if you want something broken, lost, not what you ordered, and harassed, ebay is your place. But I could get a good deal, a better deal, online elsewhere. And now I will!! I’ve been loyal like a fool for years. I’m divorcing these jerks. It’s over! Hey wait didn’t they recently ban adult content too? Oh they’re fell off!!!! BOYCOTT EBAY!!!!!!!!!!!!!!!!!!!!!!!!!",1
612,"Confusing: The website is a lot easier to understand then the app, does not give clear instructions no how it function, confused about everything about it. Was testing out how to use the app and accident made a bid, the app did not tell me how to delete the accidental bid (I had to search it up) then it did but let me delete it. It said I had to contact the seller (did not tell me how to do so) had to search that up also, I contacted the seller! I did not want the app after all of this unnecessary drama. I tried to delete my account but it did not let me because of the “pending bid” that I did not want in the first place. Followed the directions on how to delete the bid and it told me that there weren’t any bids under my account. It does not make any sense because it still did not let me delete the account. And I’m probably going to have to waste money on something stupid that I do not want.",1
613,eBay’s gift card problem: I love eBay and for years I have asked friends to give me eBay gift cards for birthday and Christmas but I was recently trying to use a batch of my cards and was having a problem getting them to work so I went thru the eBay chat helper and I found out the following two things: #1 even though you can put up to $1000 on one card the fact is if you try to use more than four gift cards of any denomination it will be rejected that includes leftover amounts. A lot of people give you $25 gift cards and that is a problem that eNay needs to fix. My review is really five stars for eBay but one star for eBay gift card policy,5
614,"Latest update awful: The last update screwed up all of my saved searches. It shows searches with new items and then when I open it, no new items. Wish I could revert back to the previous version but I don’t have that option. Very irritating. 

Previous review:
1 Star. This app keeps getting better for listing, selling, buying... They are really improving the features. Unfortunately the latest update didn't follow this trend. I uninstalled it and reverted back to an older version. The current version was harder to navigate, had more taps to get to the same screens, and screwed up my searches. I have a specific search set and saved but now, suddenly the update thinks it's smarter than me and keeps searching for an alternate spelling. Then I have to click the ""search for [original spelling]"" link. Useless.",2
615,"Beware of Hidden Fees and Unjustified Payment Delays: I am writing this review to express my deep disappointment and frustration with eBay's opaque fee structure and payment policies. As a seller in dire need of immediate funds, I chose eBay to sell an item of great personal value. However, the experience turned out to be disheartening due to eBay's lack of transparency and unreasonable policies.

Firstly, eBay's fee structure is excessively complicated and not clearly communicated. As a result, I ended up paying significantly more in fees than anticipated, which was a hard hit considering my urgent financial situation. This lack of clarity regarding fees is misleading and unfair to sellers who trust eBay for their transactions.

Moreover, the most distressing part of my experience was the 30-day hold on funds after the sale. This policy is not only unjustified but also highly impractical for sellers who might be relying on these funds for urgent needs. The money, rightfully earned by the seller, is withheld without a valid reason, causing unnecessary financial strain.

I strongly urge eBay to reconsider its policies and improve transparency, especially regarding fees and payment processes. It's crucial to treat sellers fairly and respect their financial situations. Potential sellers, please be aware and consider alternative platforms that offer more straightforward and seller-friendly policies.",1
616,"Beware of Scammers: eBay will allow you to get scammed and do nothing about it. An algorithm chooses who is correct in disputes and scammer have figured out how to open a profile, but something and then disappear. eBay flags your profile and will increase your fees and then do everything possible to not reduce the fees. I had positive feedback from 20 people recently and my percentage went down, that’s not mathematically possible. When you have an issue you will have to call the Philippines and speak to someone who barely speaks English and hope they understand what you are saying, but probably not. eBay is becoming a trash place to do business.",5
617,"Required info out of order: Once you enter in 1) photos and 2) item title, the next rubric is 3) item specifics—but the item specifics are dependent on the next rubric—4) category.  So you are going ahead whistling as you work, fill out photo, title, the incredibly tedious and inane item specifics and then you get to item category and OH Fck—the listing you copied from has used the wrong category! Just great. so you change to the correct category and then, BOOM, all your item specifics are erased and you have to do them ALL THE F OVER AGAIN.   Suddenly you no longer feel like whistling. you are forced to do the inane Item Specifics all over again.  

IN SUM—engineers put the category rubric immediately after photos and title. 

ALSO, if you choose Fashion Jewelry as your category, why don’t the Item Specifics for Fine Jewelry disappear?  Why am I prompted to give how many carats and what not about costume jewelry? I mean eBay is a big company, theJewelry  category has a higher fee than other categories but you still can’t deal with this BASIC issue. 

FIX BOTH THIS ISSUES PLEASE.",5
618,"Fake buyers: I started selling here like two months ago, all of a sudden five sales in one day but they have 48 hours to pay, the next day I get two messages from people saying to call them on the same phone number. So I realized they were operating on two separate accounts buying from me one after another in minutes. There is no button to report these fake accounts, and when eBay cancelled the other other because a hacked account ordered from me, they didn’t remove the payment pending so it looks like it is still waiting for payment. If you got no face and no ratings good luck because I won’t be selling to you",5
619,"Marketing and sales: User friendly SW platform with the ability to update diverse product line and marketing messages to my customer base.  Ability to receive and send product updates, adjust unit costs and shipping options for a very demanding customer field.  Provide the ability to conduct market research and systems provide algorithms to test marketing strategies and advertising.  Very helpful with customer resolutions and building customer trust.  Improvements needed are better release dates for funding and customer bonus system to improve sales and development of product diversity.  Improve resource management and provide quarterly or bi-annual sales and marketing trends.",5
620,"Store categories: I can’t select my store categories from the app when listing items for sale. 
Also when searching through my for sale items, it only seems to come up with a limited amount of listings. I have over 700 listings and when searching with the app, can’t find items that are down on the list. 
I am completely unhappy about the new shipping labels page. I want the old page with the drop down boxes that list all options on one single page. I cannot forcefully enough express my dislike for the new print shipping labels page. 
Printing International shipping labels are impossible through my app or iPad. 
Thanks.",5
621,"Sick of the regressions: eBay hasn’t improved or added a feature in the 5 years since I last used this app. Other than dark mode, that is.

Now they take away the number of results from saved searches, replacing it with the words “saved search.”  I know it’s a saved search. I saved the search. What does that do to improve the search experience? Nothing. But taking away the number of results is disastrous. I’ve no idea if I have one screen full or 80 or 300. 

This is typical of the experience on eBay. You can search your watch list on the app but not on the site. Why not? You can’t filter your purchases on “needs feedback.” Why not? 

Why do I get item ending notifications for items I’m not watching or bidding on? That’s useful for tricking me into thinking I was interested, is all. Do you really want to be the company that tries tricking us into purchasing something?

You split notifications into “act now” and “other” but put shipping notifications into “act now.” Why? How am I supposed to act on that?

The list goes on. Any useful feature they come up with eventually goes away.

Do you even have a UX person on staff? Do you do A/B testing with these features? Do you just change things randomly to make it look like you’re doing something?

Anyway, I think I’ll move on to Etsy or something for a bit.",1
622,"Can’t make a complaint on a seller: I have been shopping on eBay for years and this is the first time someone has ever stolen money from me. For some reason, I can’t write a complaint on the app and I can’t message the seller. I bought about 8 dollars worth of different little things I believe in December of 2018 and I was supposed to receive it all during the months of March, April and May and I have never received them. I was able to contact the seller a long time ago and they said they would reimburse me for now and ask that I send the money back after I received my orders. They never ended up reimbursing me and I still never received my orders. Nor am I able to contact them anymore. This is some bull****. Either they deleted their account or they blocked me something. The profile name is beautiful_charm88",3
623,"Older App Was WAY Better: Longtime eBay user & for the past 3 years or more I had the older App on my iPad that quite simply worked flawlessly & did everything I needed it to do in a very timely manner . Couple months ago I kept getting notices saying I would have to upgrade the eBay app that eventually the older one would not work . That day finally came & the app quit working so I had no choice but to upgrade to this current App . A lot of times it won’t even work . Lost out on a chance to bid on many items because of the slowness of this app . I have plenty of space on my iPad & very high speed Internet & my iOS is up to date but this app is the worst , so wish I had the old app back",5
624,"Keepin' eBay in business 🖤: I use this app daily and I love it!   The only thing I would change is the ability to delete items from my cart and the saved section in multiples.  It takes too long deleting items one at a time.  Also would like option to pay by seller when in shopping cart instead of having to pay everything at once.  Also please crack down on the shady sellers, knockoffs and sellers who repeatedly post one thing and ship something completely different...then they only offer a 10% refund.  They’re literally making money off people by shipping junk and only giving 10% of their refund.  Sadly many people accept it because they’re sick of arguing, and that only keeps their system going.",4
625,"Account Immediately suspended after creation: I am a new user to EBay and created a new account through the mobile app.  Within an hour of creating the account I received an email that my account was permanently suspended. I called to question this, and after 20 minutes on hold was told it was because I didn’t fill out all of the personal information.  When I signed up through the mobile app I was never given the option to fill out any additional information.  I was then told I would need to provide a series of personal information over the phone to get the account unlocked.  At this point, I was already frustrated and hesitant to give that kind of information over the phone.  I unfortunately will not start using EBay after the experience.  If the situation is indeed a result of a bug, and  not a scam, the company needs to fix the bug ASAP, it is a horrible first experience with the service.",1
626,"Review by Bill: Generally I like eBay and use it almost daily. Some things are a little annoying to me. Buying format is one thing. I use buy it now 100 percent of the time, yet, I am not aware of anyway I can set that as the default. Often while browsing I have to save my place while I exit the screen to check to see if I’m in buy-it-now preference mode. Sometimes I lose my item while doing so. Not a big deal-just an annoyance. I also have had my bank account hacked, I believe, by an eBay merchant or imposter of an eBay merchant. I would have appreciated more help than I got from eBay attempting to track down what happened. Got almost no support. It happened again a few days later.",5
627,"Ebay not for Sellers: Ebay has created a culture where sellers are forced to start their auctions at .99 cents in order to see activity - in many cases items sell for that low start when savy buyers home down on those auctions.  If that is the environment you create then you should make it a fair zone by not charging Sellers for insertion fees and reserve prices.  

In addition, if Seller has a no return policy, you should not force seller to accept returns when they receive item as described and want to return because they expected more!  That is why Sellers post item description and photos which are part of the description.  And when Sellers disagree with buyers - Buyers should not be allowed to give negative feedback.  All of these accounts demonstrate your non-support towards Sellers.  Ebay has always struggled in recognizing that Sellers are your customers too!  We provide the merchandise, pay your fees and yet we have very little customer support!",1
628,"Ebay actually heard me!! They took my app feedback!!!: I opened my eBay Seller dashboard and saw a new feature that happens to be something hyper specific suggested for Seller Tools! 
How do I know it came from my feedback? Besides the hyperspecifity, I have had some experience professionally on the back end of UX, so my feedback is refined in it’s usefulness. Plus, I know it’s from me because i only suggest features that don’t exist yet I don’t nitpick problems. My feedback is gold and I normally restrict gifting it to my Corporate overlord of choice, Google, which is so vast that I would have no way of knowing if Google implemented something that had been suggested by me. 

I am writing this review",5
629,"Buying is great. Selling?  meh: I’ve gotten some wonderful deals from some great US based vendors.  But buying proved problematic when folks would win auctions (pushing other bidders who might have paid aside) and then never send money.

Once this happened EBay recorded them as sales and it seemed almost impossible to get those unfunded sales removed from my account.  Maybe I just was unlucky, but I finally gave up selling because my wonderful experiences with some great vendors didn’t transfer to the people I met when I tried to sell things myself and the wonderful feedback I would get paying promptly often mentioned clues to the fact that seemed rare.",5
630,"Seller beware!: I recently sold an IPhone on eBay. It was brand new until, the customer I sold it to wanted a refund 3 weeks after purchase. The customer stated the device did not turn on. eBay will always side with the buyer. I inquired about the phone return and suggested the buyer go to Apple and tell them the phone doesn’t turn on and it would still be under warranty. The buyer opens in case eBay sides with the buyer. The buyer doesn’t even return the phone before They are granted a full refund. So eBay policies are perfect for criminals. You don’t even have to return the item you purchased as soon as tracking information is uploaded on eBay, eBay processes a return for the buyer. The item DOES NOT HAVE TO BE RETURNED TO you, ebay will process a refund in favor of the buyer. Sellers beware! The phone I sold and did not receive back $973 USD. Ebay literally sent me a link stating “things to avoid next time.”",1
